"COMPANY","ITEM CODE","ITEM DESCRIPTION","SUPPLIER CODE","SUPPLIER NAME","REV","QTY","HSN","TRIGGER DT","DUE DT","LOT NO","PO NO","WAREHOUSE","TRIGGER TYPE","ASN","DUE MONTH"
"ELGI-HO","'035304725","SEPARATOR TANK SUBASSY-PG1200","SU1E00451","ELGI EQUIPMENTS LIMITED - PVD ","R00   ","1","73110090","03-NOV-2025","02-FEB-2026","938014","230334552","DPSAC - RM WAREHOUSE           [212]","Non-lean","","FEB-26"
"ELGI-HO","'015315217","AIR RECEIVER TANK 500L V3 SPVD","SU1E00451","ELGI EQUIPMENTS LIMITED - PVD ","R03   ","1","73110090","29-NOV-2025","02-DEC-2025","1742822","AAC015012","F.G TRADED PARTS - ROCD        [246]","Lean","",""
"ELGI-HO","'015314209","AIR RECEIVER TANK 270_V3 SPVD","SU1E00451","ELGI EQUIPMENTS LIMITED - PVD ","R03   ","1","73110090","29-NOV-2025","02-DEC-2025","1742815","AAC015012","ROCD - RAWMATEIRAL             [253]","Lean","",""
"ELGI-HO","'015315217","AIR RECEIVER TANK 500L V3 SPVD","SU1E00451","ELGI EQUIPMENTS LIMITED - PVD ","R03   ","1","73110090","29-NOV-2025","02-DEC-2025","1742820","AAC015012","F.G TRADED PARTS - ROCD        [246]","Lean","",""
"ELGI-HO","'015315217","AIR RECEIVER TANK 500L V3 SPVD","SU1E00451","ELGI EQUIPMENTS LIMITED - PVD ","R03   ","1","73110090","28-NOV-2025","02-DEC-2025","1741687","AAC015012","F.G TRADED PARTS - ROCD        [246]","Lean","",""
"ELGI-HO","'015315217","AIR RECEIVER TANK 500L V3 SPVD","SU1E00451","ELGI EQUIPMENTS LIMITED - PVD ","R03   ","1","73110090","28-NOV-2025","02-DEC-2025","1741688","AAC015012","F.G TRADED PARTS - ROCD        [246]","Lean","",""
"ELGI-HO","'037-05682-S","SEPARATOR TANK -ROTAIR 182-102","SU1E00451","ELGI EQUIPMENTS LIMITED - PVD ","R02   ","3","73110090","27-NOV-2025","02-DEC-2025","957975","700007289","ROTAIR INTEGRATION STORES [R53]","Non-lean","","NOV-25"
"ELGI-HO","'015314209","AIR RECEIVER TANK 270_V3 SPVD","SU1E00451","ELGI EQUIPMENTS LIMITED - PVD ","R03   ","1","73110090","29-NOV-2025","02-DEC-2025","1742812","AAC015012","ROCD - RAWMATEIRAL             [253]","Lean","",""
"ELGI-HO","'015315217","AIR RECEIVER TANK 500L V3 SPVD","SU1E00451","ELGI EQUIPMENTS LIMITED - PVD ","R03   ","1","73110090","29-NOV-2025","02-DEC-2025","1742821","AAC015012","F.G TRADED PARTS - ROCD        [246]","Lean","",""
"ELGI-HO","'015315217","AIR RECEIVER TANK 500L V3 SPVD","SU1E00451","ELGI EQUIPMENTS LIMITED - PVD ","R03   ","1","73110090","28-NOV-2025","02-DEC-2025","1741690","AAC015012","F.G TRADED PARTS - ROCD        [246]","Lean","",""
"ELGI-HO","'015314209","AIR RECEIVER TANK 270_V3 SPVD","SU1E00451","ELGI EQUIPMENTS LIMITED - PVD ","R03   ","1","73110090","28-NOV-2025","02-DEC-2025","1741685","AAC015012","ROCD - RAWMATEIRAL             [253]","Lean","",""
"ELGI-HO","'015315217","AIR RECEIVER TANK 500L V3 SPVD","SU1E00451","ELGI EQUIPMENTS LIMITED - PVD ","R03   ","1","73110090","28-NOV-2025","02-DEC-2025","1741686","AAC015012","F.G TRADED PARTS - ROCD        [246]","Lean","",""
"ELGI-HO","'015315217","AIR RECEIVER TANK 500L V3 SPVD","SU1E00451","ELGI EQUIPMENTS LIMITED - PVD ","R03   ","1","73110090","28-NOV-2025","02-DEC-2025","1741691","AAC015012","F.G TRADED PARTS - ROCD        [246]","Lean","",""
"ELGI-HO","'015314209","AIR RECEIVER TANK 270_V3 SPVD","SU1E00451","ELGI EQUIPMENTS LIMITED - PVD ","R03   ","1","73110090","29-NOV-2025","02-DEC-2025","1742808","AAC015012","ROCD - RAWMATEIRAL             [253]","Lean","",""
"ELGI-HO","'015315217","AIR RECEIVER TANK 500L V3 SPVD","SU1E00451","ELGI EQUIPMENTS LIMITED - PVD ","R03   ","1","73110090","29-NOV-2025","02-DEC-2025","1742823","AAC015012","F.G TRADED PARTS - ROCD        [246]","Lean","",""
"ELGI-HO","'015314209","AIR RECEIVER TANK 270_V3 SPVD","SU1E00451","ELGI EQUIPMENTS LIMITED - PVD ","R03   ","1","73110090","29-NOV-2025","02-DEC-2025","1742818","AAC015012","ROCD - RAWMATEIRAL             [253]","Lean","",""
"ELGI-HO","'015314209","AIR RECEIVER TANK 270_V3 SPVD","SU1E00451","ELGI EQUIPMENTS LIMITED - PVD ","R03   ","1","73110090","29-NOV-2025","02-DEC-2025","1742816","AAC015012","ROCD - RAWMATEIRAL             [253]","Lean","",""
"ELGI-HO","'015314209","AIR RECEIVER TANK 270_V3 SPVD","SU1E00451","ELGI EQUIPMENTS LIMITED - PVD ","R03   ","1","73110090","29-NOV-2025","02-DEC-2025","1742819","AAC015012","ROCD - RAWMATEIRAL             [253]","Lean","",""
"ELGI-HO","'015314209","AIR RECEIVER TANK 270_V3 SPVD","SU1E00451","ELGI EQUIPMENTS LIMITED - PVD ","R03   ","1","73110090","29-NOV-2025","02-DEC-2025","1742817","AAC015012","ROCD - RAWMATEIRAL             [253]","Lean","",""
"ELGI-HO","'015314209","AIR RECEIVER TANK 270_V3 SPVD","SU1E00451","ELGI EQUIPMENTS LIMITED - PVD ","R03   ","1","73110090","28-NOV-2025","02-DEC-2025","1741684","AAC015012","ROCD - RAWMATEIRAL             [253]","Lean","",""
"ELGI-HO","'015314209","AIR RECEIVER TANK 270_V3 SPVD","SU1E00451","ELGI EQUIPMENTS LIMITED - PVD ","R03   ","1","73110090","29-NOV-2025","02-DEC-2025","1742810","AAC015012","ROCD - RAWMATEIRAL             [253]","Lean","",""
"ELGI-HO","'015314209","AIR RECEIVER TANK 270_V3 SPVD","SU1E00451","ELGI EQUIPMENTS LIMITED - PVD ","R03   ","1","73110090","29-NOV-2025","02-DEC-2025","1742811","AAC015012","ROCD - RAWMATEIRAL             [253]","Lean","",""
"ELGI-HO","'015314209","AIR RECEIVER TANK 270_V3 SPVD","SU1E00451","ELGI EQUIPMENTS LIMITED - PVD ","R03   ","1","73110090","29-NOV-2025","02-DEC-2025","1742813","AAC015012","ROCD - RAWMATEIRAL             [253]","Lean","",""
"ELGI-HO","'015314209","AIR RECEIVER TANK 270_V3 SPVD","SU1E00451","ELGI EQUIPMENTS LIMITED - PVD ","R03   ","1","73110090","28-NOV-2025","02-DEC-2025","1741683","AAC015012","ROCD - RAWMATEIRAL             [253]","Lean","",""
"ELGI-HO","'015315217","AIR RECEIVER TANK 500L V3 SPVD","SU1E00451","ELGI EQUIPMENTS LIMITED - PVD ","R03   ","1","73110090","28-NOV-2025","02-DEC-2025","1741689","AAC015012","F.G TRADED PARTS - ROCD        [246]","Lean","",""
"ELGI-HO","'015314209","AIR RECEIVER TANK 270_V3 SPVD","SU1E00451","ELGI EQUIPMENTS LIMITED - PVD ","R03   ","1","73110090","29-NOV-2025","02-DEC-2025","1742809","AAC015012","ROCD - RAWMATEIRAL             [253]","Lean","",""
"ELGI-HO","'015315217","AIR RECEIVER TANK 500L V3 SPVD","SU1E00451","ELGI EQUIPMENTS LIMITED - PVD ","R03   ","1","73110090","28-NOV-2025","02-DEC-2025","1741692","AAC015012","F.G TRADED PARTS - ROCD        [246]","Lean","",""
"ELGI-HO","'015314209","AIR RECEIVER TANK 270_V3 SPVD","SU1E00451","ELGI EQUIPMENTS LIMITED - PVD ","R03   ","1","73110090","29-NOV-2025","02-DEC-2025","1742814","AAC015012","ROCD - RAWMATEIRAL             [253]","Lean","",""
"ELGI-HO","'015402651","OIL FILL PLUG - 1INCH BSP","SU1E00451","ELGI EQUIPMENTS LIMITED - PVD ","R02   ","17","84149019","08-DEC-2025","01-JAN-2026","966241","230333940","F.G TRADED PARTS - ROCD        [246]","Non-lean","","JAN-26"
"ELGI-HO","'015402651","OIL FILL PLUG - 1INCH BSP","SU1E00451","ELGI EQUIPMENTS LIMITED - PVD ","R02   ","14","84149019","17-NOV-2025","01-JAN-2026","954753","230330066","F.G TRADED PARTS - ROCD        [246]","Non-lean","","JAN-26"
"ELGI-HO","'020376420","REC AIR 500L TS10 DCI","SU1E00451","ELGI EQUIPMENTS LIMITED - PVD ","R05   ","1","73110090","14-DEC-2025","01-JAN-2026","968518","         ","","Non-lean","","JAN-26"
"ELGI-HO","'015402651","OIL FILL PLUG - 1INCH BSP","SU1E00451","ELGI EQUIPMENTS LIMITED - PVD ","R02   ","1","84149019","04-DEC-2025","01-JAN-2026","965112","230333314","F.G TRADED PARTS - ROCD        [246]","Non-lean","","JAN-26"
"ELGI-HO","'035305370","AOS TANK INTL-PG 1250","SU1E00451","ELGI EQUIPMENTS LIMITED - PVD ","R00   ","1","84149019","02-DEC-2025","01-JAN-2026","964261","230334552","DPSAC - RM WAREHOUSE           [212]","Non-lean","","JAN-26"
"ELGI-HO","'035303968","SEPARATOR TANK ASSY GRP 2A","SU1E00451","ELGI EQUIPMENTS LIMITED - PVD ","R03   ","2","73110090","25-NOV-2025","01-JAN-2026","957594","230334554","ROCD - RAWMATEIRAL             [253]","Non-lean","","JAN-26"
"ELGI-HO","'035305542","AOS TANK PG1200-500","SU1E00451","ELGI EQUIPMENTS LIMITED - PVD ","R02   ","1","73110090","25-NOV-2025","01-JAN-2026","957604","230334552","DPSAC - RM WAREHOUSE           [212]","Non-lean","","JAN-26"
"ELGI-HO","'015402651","OIL FILL PLUG - 1INCH BSP","SU1E00451","ELGI EQUIPMENTS LIMITED - PVD ","R02   ","1","84149019","13-DEC-2025","01-JAN-2026","967651","230334691","F.G TRADED PARTS - ROCD        [246]","Non-lean","","JAN-26"
"ELGI-HO","'035305370","AOS TANK INTL-PG 1250","SU1E00451","ELGI EQUIPMENTS LIMITED - PVD ","R00   ","2","84149019","03-NOV-2025","01-JAN-2026","937696","230334552","DPSAC - RM WAREHOUSE           [212]","Non-lean","","JAN-26"
"ELGI-HO","'015402651","OIL FILL PLUG - 1INCH BSP","SU1E00451","ELGI EQUIPMENTS LIMITED - PVD ","R02   ","15","84149019","06-DEC-2025","01-JAN-2026","965469","230333603","F.G TRADED PARTS - ROCD        [246]","Non-lean","","JAN-26"
"ELGI-HO","'035301161","RECIEVER TANK","SU1E00451","ELGI EQUIPMENTS LIMITED - PVD ","R01   ","1","73110090","13-NOV-2025","01-JAN-2026","947020","230334552","DPSAC - RM WAREHOUSE           [212]","Non-lean","","JAN-26"
"ELGI-HO","'035301161","RECIEVER TANK","SU1E00451","ELGI EQUIPMENTS LIMITED - PVD ","R01   ","2","73110090","02-DEC-2025","01-JAN-2026","964223","230334552","DPSAC - RM WAREHOUSE           [212]","Non-lean","","JAN-26"
"ELGI-HO","'015314866","AIR RECEIVER 270L V3 ASME","SU1E00451","ELGI EQUIPMENTS LIMITED - PVD ","R02   ","1","73110090","13-DEC-2025","01-JAN-2026","967647","230334691","F.G TRADED PARTS - ROCD        [246]","Non-lean","","JAN-26"
"ELGI-HO","'015315218","AIR RECEIVER TANK 500L V3 ASME","SU1E00451","ELGI EQUIPMENTS LIMITED - PVD ","R02   ","1","73:11:00.90","25-NOV-2025","01-DEC-2025","957230","230334553","F.G TRADED PARTS - ROCD        [246]","Non-lean","","OCT-25"
"ELGI-HO","'035305370","AOS TANK INTL-PG 1250","SU1E00451","ELGI EQUIPMENTS LIMITED - PVD ","R00   ","1","84149019","15-NOV-2025","01-DEC-2025","952483","230334552","DPSAC - RM WAREHOUSE           [212]","Non-lean","401648650","NOV-25"
"ELGI-HO","'035305370","AOS TANK INTL-PG 1250","SU1E00451","ELGI EQUIPMENTS LIMITED - PVD ","R00   ","1","84149019","15-NOV-2025","01-DEC-2025","952483","230334552","DPSAC - RM WAREHOUSE           [212]","Non-lean","401653294","NOV-25"
"ELGI-HO","'035305370","AOS TANK INTL-PG 1250","SU1E00451","ELGI EQUIPMENTS LIMITED - PVD ","R00   ","1","84149019","15-NOV-2025","01-DEC-2025","952483","230334552","DPSAC - RM WAREHOUSE           [212]","Non-lean","401658303","NOV-25"
"ELGI-HO","'037-056825-S","AOS Tank Rotair-182-103-U-ASME","SU1E00451","ELGI EQUIPMENTS LIMITED - PVD ","R03   ","14","73110090","17-NOV-2025","01-DEC-2025","954707","700007313","ROTAIR INTEGRATION STORES [R53]","Non-lean","401650808","DEC-25"
"ELGI-HO","'037-056825-S","AOS Tank Rotair-182-103-U-ASME","SU1E00451","ELGI EQUIPMENTS LIMITED - PVD ","R03   ","14","73110090","17-NOV-2025","01-DEC-2025","954707","700007313","ROTAIR INTEGRATION STORES [R53]","Non-lean","401655415","DEC-25"
"ELGI-HO","'035305370","AOS TANK INTL-PG 1250","SU1E00451","ELGI EQUIPMENTS LIMITED - PVD ","R00   ","1","84149019","15-NOV-2025","01-DEC-2025","952483","230334552","DPSAC - RM WAREHOUSE           [212]","Non-lean","401655736","NOV-25"
"ELGI-HO","'035305370","AOS TANK INTL-PG 1250","SU1E00451","ELGI EQUIPMENTS LIMITED - PVD ","R00   ","1","84149019","15-NOV-2025","01-DEC-2025","952483","230334552","DPSAC - RM WAREHOUSE           [212]","Non-lean","401655339","NOV-25"
"ELGI-HO","'035305370","AOS TANK INTL-PG 1250","SU1E00451","ELGI EQUIPMENTS LIMITED - PVD ","R00   ","1","84149019","15-NOV-2025","01-DEC-2025","952483","230334552","DPSAC - RM WAREHOUSE           [212]","Non-lean","401654789","NOV-25"
"ELGI-HO","'035305370","AOS TANK INTL-PG 1250","SU1E00451","ELGI EQUIPMENTS LIMITED - PVD ","R00   ","1","84149019","15-NOV-2025","01-DEC-2025","952483","230334552","DPSAC - RM WAREHOUSE           [212]","Non-lean","401650068","NOV-25"
"ELGI-HO","'037-056825-S","AOS Tank Rotair-182-103-U-ASME","SU1E00451","ELGI EQUIPMENTS LIMITED - PVD ","R03   ","14","73110090","17-NOV-2025","01-DEC-2025","954707","700007313","ROTAIR INTEGRATION STORES [R53]","Non-lean","401654320","DEC-25"
"ELGI-HO","'035304725","SEPARATOR TANK SUBASSY-PG1200","SU1E00451","ELGI EQUIPMENTS LIMITED - PVD ","R00   ","1","73110090","08-DEC-2025","01-APR-2026","966668","230334552","DPSAC - RM WAREHOUSE           [212]","Non-lean","","APR-26"
"ELGI-HO","'035305370","AOS TANK INTL-PG 1250","SU1E00451","ELGI EQUIPMENTS LIMITED - PVD ","R00   ","2","84149019","08-DEC-2025","01-APR-2026","966677","230334552","DPSAC - RM WAREHOUSE           [212]","Non-lean","","APR-26"
"ELGI-HO","'035305428","AOS TANK INTL","SU1E00451","ELGI EQUIPMENTS LIMITED - PVD ","R00   ","2","84149019","08-DEC-2025","01-APR-2026","966679","230334552","DPSAC - RM WAREHOUSE           [212]","Non-lean","","APR-26"
"ELGI-HO","'035305542","AOS TANK PG1200-500","SU1E00451","ELGI EQUIPMENTS LIMITED - PVD ","R02   ","6","73110090","08-NOV-2025","01-APR-2026","945246","230334552","DPSAC - RM WAREHOUSE           [212]","Non-lean","","APR-26"
"ELGI-HO","'035305428","AOS TANK INTL","SU1E00451","ELGI EQUIPMENTS LIMITED - PVD ","R00   ","3","84149019","13-NOV-2025","01-APR-2026","947842","230334552","DPSAC - RM WAREHOUSE           [212]","Non-lean","","APR-26"
"ELGI-HO","'035305370","AOS TANK INTL-PG 1250","SU1E00451","ELGI EQUIPMENTS LIMITED - PVD ","R00   ","1","84149019","03-DEC-2025","01-APR-2026","964936","230334552","DPSAC - RM WAREHOUSE           [212]","Non-lean","","APR-26"
"ELGI-HO","'035305542","AOS TANK PG1200-500","SU1E00451","ELGI EQUIPMENTS LIMITED - PVD ","R02   ","3","73110090","08-DEC-2025","01-APR-2026","966682","230334552","DPSAC - RM WAREHOUSE           [212]","Non-lean","","APR-26"
